Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
10.695, 0.4645019271257709, 12, 30.5903087896509, 171, 52, 0.04343169024083879, 23, 8
10.733, 0.4669453880785629, 18, 24.5903087896509, 207, 59, 0.04350557980793468, 23, 41
10.773, 0.469388849031355, 31, 11.5903087896509, 221, 51, 0.04357085760989093, 23, 28
10.809, 0.471832309984147, 52, 9.409691210349102, 211, 47, 0.04365180035009224, 24, 18
10.847, 0.4742757709369391, 67, 24.4096912103491, 190, 54, 0.04372414224550005, 24, 25
10.882, 0.4762305396991727, 74, 31.4096912103491, 140, 114, 0.04376314461488446, 24, 81
10.922, 0.4786740006519647, 76, 33.4096912103491, 68, 197, 0.0438265885965908, 24, 178
10.956, 0.4808731155094776, 76, 33.4096912103491, 40, 213, 0.043891302985531, 24, 52
10.99, 0.4825835381764321, 76, 33.4096912103491, 40, 177, 0.04391114997055796, 24, 35
11.026, 0.484782653033945, 69, 26.4096912103491, 64, 165, 0.04396722773752448, 24, 32
11.061, 0.4869817678914578, 56, 13.4096912103491, 58, 204, 0.04402692052178445, 24, 34
11.102, 0.4894252288442499, 39, 3.590308789650898, 46, 225, 0.04408441982023509, 24, 45
11.138, 0.491868689797042, 20, 22.5903087896509, 52, 212, 0.04416131170740186, 25, 13
11.181, 0.4945564968451132, 13, 29.5903087896509, 61, 175, 0.04423186627717675, 25, 47
11.216, 0.4965112656073469, 10, 32.5903087896509, 101, 129, 0.04426812282519141, 25, 64
11.252, 0.4987103804648597, 9, 33.5903087896509, 191, 73, 0.04432193214227334, 25, 174
11.292, 0.5011538414176517, 9, 33.5903087896509, 206, 39, 0.04438131787262237, 25, 50
11.331, 0.5031086101798854, 10, 32.5903087896509, 174, 50, 0.04440107759067033, 25, 43
11.366, 0.5057964172279567, 15, 27.5903087896509, 194, 65, 0.04450082854372309, 25, 31
11.405, 0.5079955320854696, 23, 19.5903087896509, 220, 50, 0.04454147585142215, 25, 37
11.442, 0.5104389930382617, 36, 6.590308789650898, 193, 52, 0.0446109939729297, 25, 34
11.485, 0.5128824539910537, 55, 12.4096912103491, 188, 53, 0.04465672215855932, 26, 16
11.525, 0.5153259149438457, 76, 33.4096912103491, 192, 58, 0.04471374533135321, 26, 7
11.559, 0.5175250298013586, 84, 41.4096912103491, 145, 111, 0.04477247424529446, 26, 65
11.594, 0.5197241446588714, 85, 42.40969121034911, 78, 195, 0.04482699194918677, 26, 187
11.628, 0.5219232595163843, 86, 43.4096912103491, 46, 231, 0.04488504123807915, 26, 73
11.668, 0.5241223743738972, 85, 42.40969121034911, 42, 153, 0.0449196412730457, 26, 79
11.708, 0.5260771431361308, 81, 38.4096912103491, 59, 174, 0.04493313487667669, 26, 35
11.742, 0.528520604088923, 72, 29.40969121034911, 60, 221, 0.04501112281459061, 26, 44
11.78, 0.530964065041715, 61, 18.4096912103491, 56, 223, 0.04507335017332046, 26, 9
11.821, 0.5336518720897861, 48, 5.409691210349102, 54, 212, 0.04514439320614044, 26, 11
11.861, 0.535850986947299, 34, 8.590308789650898, 45, 189, 0.04517755559795118, 27, 34
11.895, 0.5380501018048119, 23, 19.5903087896509, 47, 176, 0.04523329985748735, 27, 14
11.932, 0.5402492166623248, 15, 27.5903087896509, 95, 127, 0.04527733964652404, 27, 82
11.969, 0.5422039854245584, 12, 30.5903087896509, 189, 69, 0.04530069224033406, 27, 158
12.005, 0.5446474463773504, 14, 28.5903087896509, 217, 55, 0.04536838370490216, 27, 49
12.041, 0.5468465612348633, 21, 21.5903087896509, 166, 56, 0.04541537756289871, 27, 46
12.082, 0.5490456760923761, 39, 3.590308789650898, 186, 51, 0.0454432772796206, 27, 7
12.118, 0.5514891370451682, 64, 21.4096912103491, 217, 52, 0.04550991393341874, 28, 37
12.156, 0.5541769440932395, 78, 35.40969121034911, 207, 58, 0.04558875815179659, 28, 8
12.191, 0.5561317128554731, 81, 38.4096912103491, 142, 106, 0.04561821941231015, 28, 87
12.226, 0.5580864816177068, 81, 38.4096912103491, 68, 182, 0.04564751199228748, 28, 185
12.261, 0.5602855964752197, 81, 38.4096912103491, 43, 203, 0.04569656606110593, 28, 37
12.293, 0.5622403652374532, 81, 38.4096912103491, 44, 183, 0.04573662777494942, 28, 28
12.326, 0.5641951339996869, 81, 38.4096912103491, 55, 189, 0.04577276764560173, 28, 12
12.36, 0.5663942488571998, 81, 38.4096912103491, 62, 217, 0.04582477741563106, 28, 31
12.402, 0.569082055905271, 82, 39.40969121034911, 51, 214, 0.04588631316765611, 28, 15
12.435, 0.5710368246675047, 82, 39.40969121034911, 46, 192, 0.04592173901628506, 28, 28
12.476, 0.5734802856202968, 81, 38.4096912103491, 60, 189, 0.04596667887306002, 28, 17
12.51, 0.5754350543825304, 81, 38.4096912103491, 53, 192, 0.04599800594584575, 28, 10
12.547, 0.5778785153353225, 81, 38.4096912103491, 45, 208, 0.04605710650636188, 28, 23
12.582, 0.5798332840975561, 81, 38.4096912103491, 44, 203, 0.04608434939576825, 28, 5
12.618, 0.582032398955069, 81, 38.4096912103491, 56, 201, 0.04612715160525194, 28, 19
12.652, 0.5844758599078611, 81, 38.4096912103491, 51, 207, 0.04619632152291031, 28, 12
12.687, 0.5861862825748156, 82, 39.40969121034911, 50, 190, 0.04620369532393911, 28, 17
12.721, 0.5883853974323284, 85, 42.40969121034911, 48, 195, 0.04625307738639481, 28, 4
12.758, 0.5905845122898413, 85, 42.40969121034911, 53, 214, 0.04629130837826001, 28, 25
