Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
6.477                0.3897320219703338     10               -33.72279331140352  171                      38                       0.06017168781385422     9          61
6.516                0.3921754829231258     13               -30.72279331140352  162                      75                       0.06018653820183024     9          52
6.553                0.3946189438759178     20               -23.72279331140352  212                      65                       0.06021958551440834     9          47
6.597                0.3975510970192684     39               -4.722793311403521  227                      42                       0.06026240670293594     9          60
6.643                0.4002389040673396     68               24.27720668859648   190                      49                       0.06024972212363986     10         50
6.68                 0.4024380189248525     79               35.27720668859648   186                      63                       0.06024521241390008     10         14
6.724                0.4051258259729237     83               39.27720668859648   127                      117                      0.06025071772351632     10         103
6.76                 0.4075692869257159     82               38.27720668859648   66                       209                      0.06029131463398164     10         159
6.803                0.4102570939737872     83               39.27720668859648   41                       200                      0.06030532029601456     10         31
6.836                0.4119675166407416     82               38.27720668859648   55                       169                      0.06026441144539811     10         49
6.874                0.4141666314982544     81               37.27720668859648   53                       200                      0.0602511829354458      10         32
6.914                0.4168544385463257     80               36.27720668859648   51                       208                      0.06029135645738005     10         9
6.951                0.4190535534038386     78               34.27720668859648   54                       204                      0.06028680095005591     10         4
6.993                0.4217413604519098     76               32.27720668859648   50                       200                      0.06030907485369795     10         4
7.031                0.4241848214047018     72               28.27720668859648   53                       188                      0.06033065302299842     10         20
7.071                0.4266282823574939     69               25.27720668859648   46                       206                      0.06033492891493337     10         25
7.113                0.429071743310286      68               24.27720668859648   55                       193                      0.06032219082107213     10         18
7.153                0.431515204263078      66               22.27720668859648   47                       200                      0.06032646501650749     10         12
7.185                0.4334699730253116     67               23.27720668859648   46                       197                      0.06032985010790699     10         1
7.225                0.4356690878828245     68               24.27720668859648   53                       193                      0.06030021977616949     10         14
7.264                0.4381125488356165     70               26.27720668859648   47                       197                      0.06031285088596043     10         5
7.301                0.4403116636931294     70               26.27720668859648   47                       203                      0.06030840483401308     10         8
7.335                0.4425107785506423     69               25.27720668859648   52                       216                      0.06032866783239841     10         21
7.373                0.4449542395034344     70               26.27720668859648   52                       194                      0.06034914410734224     10         22
7.409                0.4471533543609472     72               28.27720668859648   47                       193                      0.06035272700242236     10         9
7.446                0.4493524692184601     72               28.27720668859648   51                       215                      0.06034816938201184     10         26
7.485                0.4517959301712521     73               29.27720668859648   52                       193                      0.06036017771159012     10         19
7.521                0.453995045028765      76               32.27720668859648   48                       189                      0.06036365443807538     10         14
7.558                0.4561941598862778     78               34.27720668859648   50                       202                      0.0603591108608465      10         13
7.597                0.4586376208390699     79               35.27720668859648   54                       206                      0.06037088598645122     10         11
7.635                0.4608367356965828     80               36.27720668859648   49                       188                      0.06035844606373056     10         23
7.674                0.4632801966493748     81               37.27720668859648   46                       192                      0.06037010641769283     10         6
7.709                0.4652349654116085     81               37.27720668859648   56                       210                      0.06034958689993624     10         28
7.746                0.4676784263644006     82               38.27720668859648   47                       210                      0.06037676560345993     10         11
7.783                0.4698775412219135     83               39.27720668859648   41                       194                      0.06037229104739989     10         20
7.821                0.4723210021747054     82               38.27720668859648   51                       195                      0.06039138245425207     10         12
7.858                0.4745201170322184     81               37.27720668859648   59                       193                      0.06038688178063354     10         11
7.893                0.476474885794452      81               37.27720668859648   55                       199                      0.06036676622253289     10         10
7.93                 0.4789183467472441     80               36.27720668859648   42                       185                      0.06039323414214931     10         20
7.969                0.4811174616047568     80               36.27720668859648   52                       206                      0.06037363051885515     10         19
8.006                0.4835609225575489     81               37.27720668859648   66                       211                      0.06039981545810003     10         25
8.041                0.4857600374150618     80               36.27720668859648   51                       197                      0.06041040136986218     10         30
